Bin	Taxonomy	Domain
Meg22_1214_Bin_161	candidate division WWE3	Bacteria
Meg22_810_Bin_46	candidate division WWE3	Bacteria
Meg22_1214_Bin_407	Candidatus GB-CP2	Bacteria
Meg19_1012_Bin_259	Candidatus GB-CP2	Bacteria
Meg22_1214_Bin_199	Candidatus GB-3	Bacteria
Meg22_1214_Bin_382	Candidatus Shapirobacteria	Bacteria
Meg22_1012_Bin_107	Candidatus Shapirobacteria	Bacteria
Meg22_1214_Bin_378	Candidatus Shapirobacteria	Bacteria
AB_3033_Bin_192	Candidatus Shapirobacteria	Bacteria
Meg19_1012_Bin_214	Candidatus Shapirobacteria	Bacteria
Meg22_1214_Bin_363	Candidatus Shapirobacteria	Bacteria
Meg22_1214_Bin_277	Candidatus Shapirobacteria	Bacteria
Meg22_1416_Bin_172	Candidatus Shapirobacteria	Bacteria
Meg22_1618_Bin_85	Candidatus Shapirobacteria	Bacteria
Meg22_1416_Bin_147	Candidatus Shapirobacteria	Bacteria
Meg22_1214_Bin_84	Candidatus Shapirobacteria	Bacteria
Meg22_46_Bin_247	Candidatus Shapirobacteria	Bacteria
Meg22_810_Bin_195	Candidatus Shapirobacteria	Bacteria
Meg19_1012_Bin_468	Candidatus Shapirobacteria	Bacteria
Meg19_1012_Bin_506	Candidatus Shapirobacteria	Bacteria
B61_G2	Candidatus Shapirobacteria	Bacteria
AB_3033_Bin_149	Candidatus Shapirobacteria	Bacteria
Meg22_810_Bin_155	Candidatus Shapirobacteria	Bacteria
Meg19_1012_Bin_264	Candidatus Shapirobacteria	Bacteria
Meg22_1012_Bin_210	Candidatus Woesebacteria	Bacteria
Meg22_1214_Bin_390	Candidatus Woesebacteria	Bacteria
Meg19_1012_Bin_235	Candidatus Woesebacteria	Bacteria
Meg22_1012_Bin_317	Candidatus Woesebacteria	Bacteria
AB_3033_Bin_21	Candidatus Woesebacteria	Bacteria
Meg22_02_Bin_66	Candidatus Woesebacteria	Bacteria
Meg22_24_Bin_89	Candidatus Woesebacteria	Bacteria
Meg22_46_Bin_220	Candidatus Woesebacteria	Bacteria
Meg22_46_Bin_52	Candidatus Woesebacteria	Bacteria
B4_G12	Candidatus Woesebacteria	Bacteria
Meg22_46_Bin_187	Candidatus Woesebacteria	Bacteria
Meg22_1416_Bin_164	Candidatus Woesebacteria	Bacteria
Meg22_1618_Bin_143	Candidatus Woesebacteria	Bacteria
Meg22_1214_Bin_371	Candidatus Woesebacteria	Bacteria
Meg22_1012_Bin_185	Candidatus Woesebacteria	Bacteria
Meg19_1012_Bin_330	Candidatus Peregrinibacteria	Bacteria
Meg22_46_Bin_207	Candidatus Peregrinibacteria	Bacteria
Meg22_1214_Bin_339	candidate divisioin Kazna	Bacteria
Meg22_1416_Bin_10	candidate divisioin Kazna	Bacteria
Meg19_1012_Bin_138	candidate divisioin Kazna	Bacteria
B79_G16	candidate divisioin Kazna	Bacteria
AB_1215_Bin_69	Candidatus Berkelbacteria	Bacteria
Meg19_1012_Bin_294	Candidatus Berkelbacteria	Bacteria
Meg22_1214_Bin_94	Candidatus Berkelbacteria	Bacteria
Meg22_1618_Bin_179	Candidatus Berkelbacteria	Bacteria
Meg22_1416_Bin_70	Candidatus Berkelbacteria	Bacteria
ex4484_255	Candidatus GB-CP4	Bacteria
Meg22_1214_Bin_218	Candidatus GB-CP4	Bacteria
Meg22_810_Bin_142	Candidatus GB-CP4	Bacteria
Meg22_1012_Bin_90	Candidatus GB-CP4	Bacteria
Meg19_1012_Bin_439	Candidatus Jacksonbacteria	Bacteria
Meg22_810_Bin_179	Candidatus Jacksonbacteria	Bacteria
Meg22_1012_Bin_124	Candidatus Kerfeldbacteria	Bacteria
Meg22_1214_Bin_243	Candidatus Kerfeldbacteria	Bacteria
Meg19_1012_Bin_118	Candidatus Kerfeldbacteria	Bacteria
Meg19_1012_Bin_79	Candidatus Kerfeldbacteria	Bacteria
Meg22_810_Bin_63	Candidatus Kerfeldbacteria	Bacteria
Meg22_46_Bin_39	Candidatus Kerfeldbacteria	Bacteria
Meg22_24_Bin_55	Candidatus Kerfeldbacteria	Bacteria
Meg19_1012_Bin_11	Candidatus Falkowbacteria	Bacteria
AB_1215_Bin_116	Candidatus Falkowbacteria	Bacteria
Meg19_1012_Bin_205	Candidatus Falkowbacteria	Bacteria
Meg19_1012_Bin_70	Candidatus Falkowbacteria	Bacteria
Meg22_1214_Bin_62	Candidatus Falkowbacteria	Bacteria
Meg22_1012_Bin_336	Candidatus Falkowbacteria	Bacteria
AB_1215_Bin_60	Candidatus Falkowbacteria	Bacteria
B7_G4	Candidatus Falkowbacteria	Bacteria
AB_03_Bin_148	Candidatus Falkowbacteria	Bacteria
AB_69_Bin_104	Candidatus Moranbacteria	Bacteria
AB_69_Bin_95	Candidatus Moranbacteria	Bacteria
AB_69_Bin_245	Candidatus Moranbacteria	Bacteria
AB_03_Bin_97	Candidatus Moranbacteria	Bacteria
WB1_Bin_28	Candidatus Moranbacteria	Bacteria
Meg22_1416_Bin_97	Candidatus Moranbacteria	Bacteria
Meg22_1012_Bin_362	Candidatus Moranbacteria	Bacteria
Meg22_1214_Bin_87	Candidatus Moranbacteria	Bacteria
Meg19_1012_Bin_165	Candidatus Portnoybacteria	Bacteria
Meg22_46_Bin_69	Candidatus Portnoybacteria	Bacteria
AB_1215_Bin_29	Candidatus Portnoybacteria	Bacteria
AB_69_Bin_200	Candidatus Portnoybacteria	Bacteria
AB_3033_Bin_94	Candidatus Portnoybacteria	Bacteria
Meg22_1618_Bin_183	Candidatus Portnoybacteria	Bacteria
Meg22_1012_Bin_96	Candidatus Portnoybacteria	Bacteria
Meg22_1214_Bin_184	Candidatus Portnoybacteria	Bacteria
Meg22_810_Bin_196	Candidatus Portnoybacteria	Bacteria
AB_69_Bin_134	Candidatus Nealsonbacteria	Bacteria
Meg22_1618_Bin_178	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_332	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_341	Candidatus Nealsonbacteria	Bacteria
AB_3033_Bin_115	Candidatus Nealsonbacteria	Bacteria
AB_69_Bin_109	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_452	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_225	Candidatus Nealsonbacteria	Bacteria
Meg22_1012_Bin_91	Candidatus Nealsonbacteria	Bacteria
Meg22_1416_Bin_124	Candidatus Nealsonbacteria	Bacteria
AB_69_Bin_143	Candidatus Nealsonbacteria	Bacteria
Meg22_1416_Bin_160	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_195	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_283	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_233	Candidatus Nealsonbacteria	Bacteria
Meg22_1618_Bin_121	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_27	Candidatus Nealsonbacteria	Bacteria
Meg22_1012_Bin_194	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_207	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_392	Candidatus Nealsonbacteria	Bacteria
Meg22_1012_Bin_207	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_344	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_512	Candidatus Staskawiczbacteria	Bacteria
Meg19_1012_Bin_358	Candidatus Staskawiczbacteria	Bacteria
Meg22_1214_Bin_319	Candidatus Staskawiczbacteria	Bacteria
Meg22_1012_Bin_197	Candidatus Staskawiczbacteria	Bacteria
Meg19_1012_Bin_354	Candidatus Staskawiczbacteria	Bacteria
Meg22_810_Bin_61	Candidatus Staskawiczbacteria	Bacteria
Meg22_1416_Bin_149	Candidatus Staskawiczbacteria	Bacteria
B31_G16	Candidatus Staskawiczbacteria	Bacteria
AB_3033_Bin_77	Candidatus Staskawiczbacteria	Bacteria
Meg22_810_Bin_106	Candidatus Staskawiczbacteria	Bacteria
Meg22_1416_Bin_51	Candidatus Staskawiczbacteria	Bacteria
Meg22_1214_Bin_216	Candidatus Staskawiczbacteria	Bacteria
Meg22_1416_Bin_157	Candidatus Staskawiczbacteria	Bacteria
Meg22_1214_Bin_92	Candidatus Staskawiczbacteria	Bacteria
Meg22_1618_Bin_96	Candidatus Staskawiczbacteria	Bacteria
AB_3033_Bin_30	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_32	Candidatus Nealsonbacteria	Bacteria
B57_G16	Candidatus Nealsonbacteria	Bacteria
Meg19_1012_Bin_371	Candidatus Nealsonbacteria	Bacteria
Meg22_1618_Bin_38	Candidatus Nealsonbacteria	Bacteria
Meg22_1618_Bin_110	Candidatus Nealsonbacteria	Bacteria
Meg22_1012_Bin_113	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_85	Candidatus Nealsonbacteria	Bacteria
Meg22_1416_Bin_170	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_93	Candidatus Nealsonbacteria	Bacteria
Meg22_1618_Bin_184	Candidatus Nealsonbacteria	Bacteria
AB_1215_Bin_150	Candidatus Nealsonbacteria	Bacteria
Meg22_24_Bin_125	Candidatus Nealsonbacteria	Bacteria
Meg22_02_Bin_160	Candidatus Nealsonbacteria	Bacteria
Meg22_1214_Bin_187	Candidatus GB-CP6	Bacteria
Meg22_1416_Bin_64	Candidatus GB-CP6	Bacteria
Meg22_1618_Bin_124	Candidatus GB-CP6	Bacteria
Meg22_810_Bin_169	Candidatus GB-CP6	Bacteria
AB_69_Bin_257	Candidatus GB-CP6	Bacteria
AB_1215_Bin_66	Candidatus GB-CP6	Bacteria
AB_3033_Bin_164	Candidatus GB-CP6	Bacteria
AB_1215_Bin_114	Candidatus GB-CP6	Bacteria
AB_69_Bin_197	Candidatus GB-CP6	Bacteria
Meg22_1012_Bin_195	Candidatus GB-CP6	Bacteria
Meg19_1012_Bin_411	Candidatus GB-CP6	Bacteria
Meg19_1012_Bin_457	Candidatus Nomurabacteria	Bacteria
AB_69_Bin_234	Tenericutes	Bacteria
B36_G4	Tenericutes	Bacteria
ex4572_132	Fusobacteria	Bacteria
ex4572_74	Fusobacteria	Bacteria
Meg22_1618_Bin_153	Spirochaetes	Bacteria
B24_G16	Spirochaetes	Bacteria
Meg22_1214_Bin_252	Spirochaetes	Bacteria
Meg22_1618_Bin_59	Spirochaetes	Bacteria
Meg22_810_Bin_232	Spirochaetes	Bacteria
Meg22_1214_Bin_70	Spirochaetes	Bacteria
Meg22_1012_Bin_1	Spirochaetes	Bacteria
Meg19_1012_Bin_96	Spirochaetes	Bacteria
Meg22_1618_Bin_92	Spirochaetes	Bacteria
Meg22_810_Bin_215	Spirochaetes	Bacteria
Meg22_1012_Bin_97	Spirochaetes	Bacteria
Meg22_1416_Bin_61	Spirochaetes	Bacteria
Meg22_1214_Bin_173	Spirochaetes	Bacteria
B47_G1	Spirochaetes	Bacteria
B62_G9	Spirochaetes	Bacteria
Meg22_1012_Bin_154	Spirochaetes	Bacteria
Meg22_1214_Bin_155	Spirochaetes	Bacteria
Meg22_46_Bin_71	Spirochaetes	Bacteria
Meg22_810_Bin_228	Spirochaetes	Bacteria
Meg22_1012_Bin_268	Spirochaetes	Bacteria
Meg19_1012_Bin_415	Spirochaetes	Bacteria
Meg22_1214_Bin_288	Spirochaetes	Bacteria
Meg22_1416_Bin_126	Spirochaetes	Bacteria
ex4572_59	Spirochaetes	Bacteria
B38_G2	Spirochaetes	Bacteria
B116_G9	Spirochaetes	Bacteria
B11_G6	Spirochaetes	Bacteria
B4_G4	Spirochaetes	Bacteria
Meg19_1012_Bin_511	Spirochaetes	Bacteria
B123_G9	Spirochaetes	Bacteria
Meg19_1012_Bin_314	Spirochaetes	Bacteria
Meg22_24_Bin_64	Spirochaetes	Bacteria
Meg22_1012_Bin_174	Spirochaetes	Bacteria
Meg22_810_Bin_167	Spirochaetes	Bacteria
Meg19_1012_Bin_173	Spirochaetes	Bacteria
Meg22_1214_Bin_194	Spirochaetes	Bacteria
Meg22_24_Bin_74	Spirochaetes	Bacteria
AB_03_Bin_58	Spirochaetes	Bacteria
Meg22_24_Bin_108	Spirochaetes	Bacteria
B32_G16	Spirochaetes	Bacteria
AB_3033_Bin_180	Spirochaetes	Bacteria
B11_G9	Spirochaetes	Bacteria
B121_G9	Spirochaetes	Bacteria
B49_G16	Elusimicrobia	Bacteria
Meg22_1012_Bin_190	Elusimicrobia	Bacteria
Meg19_1012_Bin_378	Elusimicrobia	Bacteria
Meg22_810_Bin_175	Elusimicrobia	Bacteria
Meg22_1012_Bin_345	Elusimicrobia	Bacteria
Meg19_1012_Bin_221	Elusimicrobia	Bacteria
Meg22_810_Bin_180	Elusimicrobia	Bacteria
Meg22_1214_Bin_267	Elusimicrobia	Bacteria
Meg22_1012_Bin_119	Elusimicrobia	Bacteria
B58_G2	Elusimicrobia	Bacteria
B21_G15	Elusimicrobia	Bacteria
Meg22_46_Bin_96	Elusimicrobia	Bacteria
AB_1215_Bin_44	Elusimicrobia	Bacteria
AB_69_Bin_67	Elusimicrobia	Bacteria
AB_69_Bin_190	Elusimicrobia	Bacteria
AB_69_Bin_73	Elusimicrobia	Bacteria
Meg22_1618_Bin_109	Elusimicrobia	Bacteria
Meg22_1012_Bin_229	Elusimicrobia	Bacteria
Meg22_1214_Bin_31	Elusimicrobia	Bacteria
Meg22_1416_Bin_42	Elusimicrobia	Bacteria
Meg22_1416_Bin_75	Elusimicrobia	Bacteria
Meg22_1012_Bin_215	Elusimicrobia	Bacteria
Meg22_810_Bin_134	Elusimicrobia	Bacteria
Meg19_1012_Bin_466	Elusimicrobia	Bacteria
Meg22_1214_Bin_76	Elusimicrobia	Bacteria
Meg22_1618_Bin_37	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_146	Candidatus Omnitrophica	Bacteria
B48_G9	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_24	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_251	Candidatus Omnitrophica	Bacteria
Meg22_1618_Bin_114	Candidatus Omnitrophica	Bacteria
Meg22_1012_Bin_262	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_366	Candidatus Omnitrophica	Bacteria
Meg22_1618_Bin_35	Candidatus Omnitrophica	Bacteria
B17_G2	Candidatus Omnitrophica	Bacteria
ex4484_213	Candidatus Omnitrophica	Bacteria
AB_3033_Bin_76	Candidatus Omnitrophica	Bacteria
AB_3033_Bin_120	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_217	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_373	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_68	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_188	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_502	Candidatus Omnitrophica	Bacteria
B134_G9	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_342	Candidatus Omnitrophica	Bacteria
Meg22_46_Bin_168	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_151	Candidatus Omnitrophica	Bacteria
Meg22_810_Bin_205	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_108	Candidatus Omnitrophica	Bacteria
Meg22_46_Bin_258	Candidatus Omnitrophica	Bacteria
B26_G9	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_318	Candidatus Omnitrophica	Bacteria
Meg22_810_Bin_7	Candidatus Omnitrophica	Bacteria
Meg22_1012_Bin_106	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_55	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_105	Candidatus Omnitrophica	Bacteria
B24_G15	Candidatus Omnitrophica	Bacteria
ex4484_49	Candidatus Omnitrophica	Bacteria
Meg22_1012_Bin_160	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_197	Candidatus Omnitrophica	Bacteria
Meg22_46_Bin_167	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_135	Candidatus Omnitrophica	Bacteria
B70_G16	Candidatus Omnitrophica	Bacteria
B32_G15	Candidatus Omnitrophica	Bacteria
B98_G9	Candidatus Omnitrophica	Bacteria
B11_G16	Candidatus Omnitrophica	Bacteria
Meg22_1012_Bin_299	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_59	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_204	Candidatus Omnitrophica	Bacteria
Meg22_1618_Bin_117	Candidatus Omnitrophica	Bacteria
Meg19_1012_Bin_157	Candidatus Omnitrophica	Bacteria
Meg22_810_Bin_11	Candidatus Omnitrophica	Bacteria
ex4484_70_2_v2	Candidatus Omnitrophica	Bacteria
ex4484_70_1_v2	Candidatus Omnitrophica	Bacteria
B18_G15	Candidatus Omnitrophica	Bacteria
B19_G15	Candidatus Omnitrophica	Bacteria
B7_G16	Candidatus Omnitrophica	Bacteria
B13_G9	Candidatus Omnitrophica	Bacteria
ex4484_171	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_132	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_98	Candidatus Omnitrophica	Bacteria
Meg22_1214_Bin_183	Candidatus Omnitrophica	Bacteria
Meg22_1618_Bin_169	Candidatus Omnitrophica	Bacteria
Meg22_1416_Bin_76	Candidatus Omnitrophica	Bacteria
B19_G9	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_88	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_151	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_301	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_268	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_83	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_141	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_137	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_141	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_66	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_49	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_193	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_79	Candidatus Aerophobetes	Bacteria
B3_G15	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_108	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_235	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_112	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_291	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_99	Candidatus Aerophobetes	Bacteria
AB_3033_Bin_29	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_276	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_176	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_131	Candidatus Aerophobetes	Bacteria
AB_3033_Bin_109	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_103	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_180	Candidatus Aerophobetes	Bacteria
Meg22_810_Bin_54	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_156	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_237	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_47	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_220	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_180	Candidatus Aerophobetes	Bacteria
Meg22_810_Bin_81	Candidatus Aerophobetes	Bacteria
B7_G13	Candidatus Aerophobetes	Bacteria
AB_1215_Bin_148	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_78	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_147	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_369	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_324	Candidatus Aerophobetes	Bacteria
Meg22_810_Bin_139	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_146	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_365	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_178	Candidatus Aerophobetes	Bacteria
Meg22_1618_Bin_41	Candidatus Aerophobetes	Bacteria
Meg22_1012_Bin_187	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_320	Candidatus Aerophobetes	Bacteria
Meg22_1416_Bin_81	Candidatus Aerophobetes	Bacteria
AB_1215_Bin_43	Candidatus Aerophobetes	Bacteria
AB_3033_Bin_150	Candidatus Aerophobetes	Bacteria
B47_G16	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_308	Candidatus Aerophobetes	Bacteria
Meg22_1214_Bin_271	Candidatus Atribacteria	Bacteria
Meg22_1012_Bin_166	Candidatus Atribacteria	Bacteria
Meg22_46_Bin_70	Candidatus Atribacteria	Bacteria
Meg22_1214_Bin_331	Candidatus Atribacteria	Bacteria
Meg22_810_Bin_32_2_1	Candidatus Atribacteria	Bacteria
Meg22_810_Bin_32_2_2	Candidatus Atribacteria	Bacteria
AB_69_Bin_206	Candidatus Atribacteria	Bacteria
Meg22_02_Bin_156	Candidatus Atribacteria	Bacteria
AB_1215_Bin_14	Candidatus Atribacteria	Bacteria
Meg22_24_Bin_179	Candidatus Atribacteria	Bacteria
Meg22_1618_Bin_155	Candidatus Atribacteria	Bacteria
Meg22_24_Bin_168	Candidatus Atribacteria	Bacteria
ex4572_76	Candidatus Atribacteria	Bacteria
Meg22_46_Bin_171	Candidatus Atribacteria	Bacteria
Meg19_02_Bin_13	Candidatus Atribacteria	Bacteria
AB_03_Bin_171	Candidatus Atribacteria	Bacteria
Meg22_1416_Bin_120_3_1	Synergistetes	Bacteria
Meg22_1214_Bin_214	Synergistetes	Bacteria
AB_3033_Bin_114	Synergistetes	Bacteria
Meg22_1416_Bin_120_3_2	Synergistetes	Bacteria
B33_G9	Candidatus GB-7	Bacteria
B14_G1	Aquificae	Bacteria
B11_G2	Aquificae	Bacteria
B102_G9	Aquificae	Bacteria
B32_G1	Candidatus Bipolaricaulota	Bacteria
B20_G15	Candidatus Bipolaricaulota	Bacteria
Meg22_1416_Bin_162	Candidatus Bipolaricaulota	Bacteria
B84_G9	Candidatus Bipolaricaulota	Bacteria
Meg22_1012_Bin_64	Candidatus Bipolaricaulota	Bacteria
AB_3033_Bin_43	Candidatus Bipolaricaulota	Bacteria
B10_G1	Candidatus Bipolaricaulota	Bacteria
B11_G13	Candidatus Bipolaricaulota	Bacteria
Meg22_810_Bin_110	Candidatus Bipolaricaulota	Bacteria
Meg19_1012_Bin_56	Candidatus Bipolaricaulota	Bacteria
Meg22_46_Bin_118	Candidatus Bipolaricaulota	Bacteria
Meg19_1012_Bin_393	Candidatus Bipolaricaulota	Bacteria
Meg22_810_Bin_77	Candidatus Bipolaricaulota	Bacteria
Meg19_1012_Bin_196	Candidatus Bipolaricaulota	Bacteria
AB_1215_Bin_108	Candidatus Bipolaricaulota	Bacteria
AB_1215_Bin_33	Candidatus Bipolaricaulota	Bacteria
AB_03_Bin_2	Candidatus Bipolaricaulota	Bacteria
AB_69_Bin_255	Candidatus Bipolaricaulota	Bacteria
AB_69_Bin_181	Candidatus Bipolaricaulota	Bacteria
Meg22_46_Bin_48	Candidatus Bipolaricaulota	Bacteria
Meg22_24_Bin_13	Candidatus Bipolaricaulota	Bacteria
Meg22_02_Bin_163	Candidatus Bipolaricaulota	Bacteria
AB_03_Bin_67	Candidatus Bipolaricaulota	Bacteria
Meg22_1416_Bin_108_2_2	Candidatus Bipolaricaulota	Bacteria
Meg22_810_Bin_141	Candidatus Bipolaricaulota	Bacteria
Meg22_1618_Bin_27	Candidatus Bipolaricaulota	Bacteria
Meg22_810_Bin_80	Candidatus Bipolaricaulota	Bacteria
Meg22_1214_Bin_2	Candidatus Bipolaricaulota	Bacteria
Meg22_1012_Bin_221	Candidatus Bipolaricaulota	Bacteria
Meg22_1214_Bin_131	Candidatus Bipolaricaulota	Bacteria
B2_G16	Candidatus Bipolaricaulota	Bacteria
Meg22_810_Bin_226	Candidatus Bipolaricaulota	Bacteria
Meg22_1416_Bin_19	Candidatus Bipolaricaulota	Bacteria
Meg22_1012_Bin_240	Candidatus Bipolaricaulota	Bacteria
Meg19_1012_Bin_182	Candidatus Bipolaricaulota	Bacteria
Meg22_1618_Bin_130	Candidatus Bipolaricaulota	Bacteria
B3_G13	Thermotogae	Bacteria
B21_G9	Thermotogae	Bacteria
Meg22_1214_Bin_244	Thermotogae	Bacteria
Meg22_1214_Bin_322	Thermotogae	Bacteria
Meg22_1618_Bin_42	Thermotogae	Bacteria
Meg22_1416_Bin_92_2_2	Thermotogae	Bacteria
Meg22_1416_Bin_136_2_2	Thermotogae	Bacteria
B41_G15	Thermotogae	Bacteria
Meg22_1618_Bin_81	Thermotogae	Bacteria
Meg22_1214_Bin_262	Thermotogae	Bacteria
ex4572_148	Thermotogae	Bacteria
Meg22_1214_Bin_249	Thermotogae	Bacteria
Meg22_1618_Bin_105	Thermotogae	Bacteria
Meg22_1416_Bin_30	Thermotogae	Bacteria
Meg22_1012_Bin_135	Thermotogae	Bacteria
Meg22_810_Bin_214	Thermotogae	Bacteria
B22_G6	Thermotogae	Bacteria
AB_3033_Bin_6	Thermotogae	Bacteria
B16_G2	Thermotogae	Bacteria
B6_G1	Thermotogae	Bacteria
ex4484_232	Thermotogae	Bacteria
B96_G9	Thermotogae	Bacteria
B6_G13	Thermotogae	Bacteria
B104_G9	Thermotogae	Bacteria
Meg22_1416_Bin_15	Thermotogae	Bacteria
B37_G4	Thermotogae	Bacteria
Meg22_1214_Bin_355	Thermotogae	Bacteria
Meg22_1012_Bin_206	Thermotogae	Bacteria
Meg22_810_Bin_60	Thermotogae	Bacteria
B22_G15	Caldiserica	Bacteria
WB1_Bin_42	Caldiserica	Bacteria
Meg22_810_Bin_74	Caldiserica	Bacteria
Meg22_46_Bin_262	Caldiserica	Bacteria
AB_1215_Bin_73	Caldiserica	Bacteria
Meg19_1012_Bin_387	Caldiserica	Bacteria
Meg22_1618_Bin_29	Caldiserica	Bacteria
B38_G4	Caldiserica	Bacteria
Meg22_02_Bin_113	Caldiserica	Bacteria
Meg22_1214_Bin_200	Caldiserica	Bacteria
AB_69_Bin_225	Caldiserica	Bacteria
Meg22_1416_Bin_93	Caldiserica	Bacteria
AB_3033_Bin_160	Caldiserica	Bacteria
Meg22_1012_Bin_217	Caldiserica	Bacteria
Meg19_1012_Bin_57	Candidatus GB-CP8	Bacteria
Meg22_810_Bin_157	Candidatus GB-CP8	Bacteria
AB_3033_Bin_98	Candidatus GB-CP8	Bacteria
Meg19_1012_Bin_181	Candidatus GB-CP8	Bacteria
Meg22_810_Bin_199	Candidatus GB-CP8	Bacteria
Meg19_1012_Bin_255	Candidatus GB-CP8	Bacteria
ex4484_113	Candidatus GB-CP8	Bacteria
Meg22_46_Bin_150	Candidatus GB-CP8	Bacteria
Meg19_1012_Bin_135	Candidatus GB-CP8	Bacteria
Meg22_810_Bin_125	Candidatus GB-CP8	Bacteria
Meg22_1012_Bin_261	Candidatus GB-CP8	Bacteria
Meg22_1618_Bin_24	Candidatus GB-CP8	Bacteria
Meg22_1416_Bin_138	Candidatus GB-CP8	Bacteria
Meg22_1214_Bin_39	Candidatus GB-CP8	Bacteria
AB_03_Bin_21	Candidatus GB-5	Bacteria
AB_69_Bin_258	Actinobacteria	Bacteria
AB_1215_Bin_105	Actinobacteria	Bacteria
